1.5, -28.5, 1.447820252892438e-007, -0.001753372953219996, 0.02038382154886596
2, -28.5, 2.506909006837507e-007, -0.002344456813326427, 0.02020467432814952
2.5, -28.5, 3.86842098878679e-007, -0.002974038877867647, 0.01984645184932551
3, -28.5, 5.533289715496003e-007, -0.003603620942408865, 0.01948822937050148
3.5, -28.5, 7.501515186965141e-007, -0.004233203006950085, 0.01913000689167748
4, -28.5, 9.544469895342453e-007, -0.004738767958200864, 0.01872105074092616
4.5, -28.5, 1.183487385851814e-006, -0.00530983245223271, 0.0182446337811937
5, -28.5, 1.445840383092734e-006, -0.005932275474002578, 0.0177648898139515
5.5, -28.5, 1.735476824597544e-006, -0.006466339732441612, 0.01720784678263587
6, -28.5, 2.052827733793798e-006, -0.006833433929446844, 0.01650476607223672
6.5, -28.5, 2.339019027093514e-006, -0.007081440441625784, 0.01598804406985866
7, -28.5, 2.633055036963911e-006, -0.007301611243850623, 0.01551488179367326
7.5, -28.5, 2.981368562373201e-006, -0.007551524618745432, 0.01494439094370501
8, -28.5, 3.359026843957318e-006, -0.007805869455147849, 0.01435939873122491
8.5, -28.5, 3.726085938078345e-006, -0.00787694087863044, 0.01365689101162177
9, -28.5, 4.080618125835173e-006, -0.007931450482518662, 0.01305581302317394
9.5, -28.5, 4.419459028040095e-006, -0.00802202595695943, 0.01262295369000186
10, -28.5, 4.77715925988028e-006, -0.00810821055669164, 0.01218300777003985
10.5, -28.5, 5.172240178679928e-006, -0.008127144627711639, 0.01163452386163118
11, -28.5, 5.58717521879478e-006, -0.008146078698731655, 0.01108603995322252
11.5, -28.5, 6.021964380224843e-006, -0.008165012769751644, 0.01053755604481383
12, -28.5, 6.34723749332248e-006, -0.00804491186724563, 0.01008287334874309
12.5, -28.5, 6.678432049945803e-006, -0.00791665764303136, 0.009633691365488801
13, -28.5, 7.022953831230377e-006, -0.007788403418817085, 0.009184509382234503
13.5, -28.5, 7.380802837176204e-006, -0.007660149194602822, 0.008735327398980223
